,Product Name,Description,Price,Ratings,Brand,Model,Processor,Display Size,RAM,Storage,GPU,OS,Warranty
460,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹59,999",4.1,Lenovo,IdeaPad Slim 5,AMD Ryzen 5,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
461,DELL Vostro Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service,"₹74,990",4.5,DELL,Vostro Intel Core,Intel Core i5,40.64 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,20211 Year Onsite Hardware Service
462,DELL Inspiron 15 AMD Ryzen 5 Quad Core 5500u - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin an...,"AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2021, Windows 11 Home, Single Langua ge English, McAfee(R) Multi Device Securit y 15 month subscription1 Year Onsite Warranty","₹39,700",4.1,DELL,Inspiron 15 AMD,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
463,Acer Aspire 5 Gaming Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year International Travelers Warranty (ITW),"₹64,990",4.1,Acer,Aspire 5 Gaming,Intel Core i5,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year International Travelers Warranty (ITW)
464,Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen Display1 Year Onsite warranty + 1 Year Accidental Damage Protection + 1 Year Premium Care,"₹69,500",3.9,Lenovo,IdeaPad Flex 5,AMD Ryzen 5,35.56 cm,16 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite warranty + 1 Year Accidental Damage Protection + 1 Year Premium Care
465,Lenovo V15 Intel Core i3 10th Gen 1035G1 - (4 GB/1 TB HDD/Windows 11 Home) V15-IIL Thin and Light Lapt...,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹33,500",3.9,Lenovo,V15 Intel Core,Intel Core i3,39.62 cm,4 GB DDR4,Not Found,Not Found,Windows 11,1 Year Onsite Warranty
466,Lenovo Intel Core i3 10th Gen 1005G1 - (4 GB/1 TB HDD/DOS) V15 IIL Laptop,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit DOS Operating System1 TB HDD38.1 cm (15 inch) Display1 Year Onsite Warranty,"₹36,000",3.7,Lenovo,Intel Core i3,Intel Core i3,,4 GB DDR4,Not Found,Not Found,Not Found,1 Year Onsite Warranty
467,DELL core i5 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 / D560871WIN9B L...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS OFFICE1 Year Onsite Warranty,"₹47,990",4.0,DELL,core i5 Intel,Intel Core i5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
468,Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,"₹61,500",4.2,Lenovo,IdeaPad Slim 5,Intel Core i5,35.56 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,20211Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
469,HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FR2515TU Laptop,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1-year warranty,"₹36,999",4.4,HP,Intel Core i3,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,Not Found
470,MSI Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 H B13M-224IN Thin and...,Intel Core i9 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹69,990",,MSI,Intel Core i9,Intel Core i9,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
471,Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,"₹59,990",4.3,Acer,Swift Go 14,Intel Core i5,35.56 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
472,ASUS VivoBook 15 Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin...,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,"₹27,990",4.3,ASUS,VivoBook 15 Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,20211 Year Onsite Warranty
473,Lenovo Yoga 7 AMD Ryzen 7 Octa Core 5th Gen R7-5800U - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in ...,AMD Ryzen 7 Octa Core Processor (5th Gen)16 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20193 Years Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,"₹98,990",,Lenovo,Yoga 7 AMD,AMD Ryzen 7,35.56 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11 Home,20193 Years Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
474,Lenovo Thinkpad E series Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) TPE14G4 Busin...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display3 Years Domestic Warranty,"₹64,999",,Lenovo,Thinkpad E series,Intel Core i5,35.56 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,3 Years Domestic Warranty
475,Lenovo IdeaPad Flex 5 Intel Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Th...,Intel Core i3 Processor (12th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,"₹57,990",4.0,Lenovo,IdeaPad Flex 5,Intel Core i3,35.56 cm,8 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
476,Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and...,Intel Core i3 Processor (10th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite Warranty,"₹54,999",4.3,Infinix,X1 Slim Series,Intel Core i3,35.56 cm,8 GB LPDDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
477,HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,AMD Athlon Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,"₹28,980",4.0,HP,AMD Athlon Dual,AMD Athlon,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
478,HP AMD Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-EQ1550AU Laptop,AMD Ryzen 3 Dual Core Processor (3rd Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1-year warranty,"₹31,790",3.9,HP,AMD Ryzen 3,AMD Ryzen 3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,Not Found
479,HP Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Home Operating System256 GB SSD35.56 cm (14 inch) Display1 Year onsite warranty,"₹26,846",3.2,HP,Intel Celeron Dual,Intel Celeron,35.56 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11 Home,1 Year onsite warranty
480,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS | X5...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"₹31,450",4.3,ASUS,Vivobook 15 Intel,Intel Core i3,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
481,Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty","₹1,02,990",4.7,Apple,MacBook AIR Apple,Other,34.54 cm,8 GB ,512 GB SSD,Not Found,Not Found,1 Year Limited Warra­nty
482,MSI Modern 15 H AI Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 H AI C1MG-04...,Intel Core Ultra 7 Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 20211 Year On-Site Warranty,"₹63,990",4.0,MSI,Modern 15 H,Other,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11,20211 Year On-Site Warranty
483,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, MS Office Home and Student 2024, 1 Year McAfee1 Year Manufacturing","₹66,990",,ASUS,TUF Gaming A15,AMD Ryzen 7,39.62 cm,16 GB DDR5,512 GB SSD,Not Found,Windows 11 Home,1 Year McAfee1 Year Manufacturing
484,HP Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3037tu Thin and Light Lapto...,Intel Celeron Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,"₹28,890",3.7,HP,Intel Celeron Dual,Intel Celeron,35.56 cm,8 GB DDR4,256 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
485,Lenovo IdeaPad Slim 3 Backlit AMD Ryzen 7 Octa Core 5th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82KU0...,AMD Ryzen 7 Octa Core Processor (5th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,"₹53,990",4.4,Lenovo,IdeaPad Slim 3,AMD Ryzen 7,39.62 cm,16 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Yr. Onsite + 1 Yr. Accidental Damage Protection
486,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2021, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts1 Year Onsite Warranty","₹57,290",4.3,HP,Victus AMD Ryzen,AMD Ryzen 5,39.62 cm,8 GB DDR4,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
487,ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK523WS Th...,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,"₹35,890",4.4,ASUS,Vivobook Go 14,AMD Ryzen 5,35.56 cm,8 GB LPDDR5,512 GB SSD,Not Found,Windows 11,1 Year Onsite Warranty
488,ASUS ASUS Vivobook S 15 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN...,"Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindow 11, MS Office Home and Student 2021, 1 Year McAfee1 Year Warranty","₹64,990",3.4,ASUS,ASUS Vivobook S,Intel Core i5,39.62 cm,16 GB LPDDR5,512 GB SSD,Not Found,Windows 11 Home,1 Year McAfee1 Year Warranty
